id	nm	lat	lon	countryCode
2034615	Tahe	52.333328	124.733330	CN
2034638	Sujiatun	41.659168	123.339172	CN
2034651	Suileng	47.250000	127.083328	CN
2034691	Songjianghe	42.185902	127.478951	CN
2034714	Siping	43.163330	124.368607	CN
2034761	Shulan	44.416672	126.949997	CN
2034791	Shuangyang	43.524170	125.673607	CN
2034834	Shuangcheng	45.349998	126.283333	CN
2034918	Shiguai	40.705830	110.285561	CN
2034995	Shanhetun	44.700001	127.199997	CN
2035002	Shangzhi	45.216671	127.966667	CN
2035182	Sanchazi	42.081669	126.600281	CN
2035196	Salaqi	40.541389	110.510834	CN
2035225	Ranghulu	46.650002	124.866669	CN
2035325	Qinggang	46.683331	126.083328	CN
2035399	Qianguo	45.117119	124.856758	CN
2035453	Pingzhuang	42.037220	119.288887	CN
2035513	Panshan	41.188061	122.049438	CN
2035593	Nianzishan	47.516670	122.883331	CN
2035610	Nehe	48.483330	124.833328	CN
2035635	Nantai	40.924099	122.804367	CN
2035644	Nanpiao	41.098221	120.747917	CN
2035669	Nancha	47.133331	129.266663	CN
2035707	Mujiayingzi	42.116669	118.783333	CN
2035746	Mishan	45.549999	131.883331	CN
2035754	Mingyue	43.106941	128.921677	CN
2035758	Mingshui	47.166672	125.916672	CN
2035970	Longjiang	47.330280	123.183609	CN
2035980	Longfeng	46.549999	125.116669	CN
2036033	Liuhe	42.240070	125.717171	CN
2036055	Lishu	43.304722	124.327782	CN
2036066	Linkou	45.299999	130.283325	CN
2036069	Linjiang	41.806938	126.907784	CN
2036075	Lingyuan	41.240002	119.401108	CN
2036081	Lingdong	46.566940	131.145279	CN
2036106	Liaozhong	41.506111	122.724167	CN
2036109	Liaoyuan	42.903610	125.135834	CN
2036113	Liaoyang	41.271938	123.173058	CN
2036226	Lanxi	46.262218	126.285561	CN
2036237	Langxiang	46.950001	128.883331	CN
2036241	Langtou	40.026112	124.328613	CN
2036283	Kuandian	40.728611	124.784721	CN
2036337	Kaiyuan	42.533058	124.040283	CN
2036338	Kaitong	44.813511	123.150002	CN
2036401	Jiutai	44.152500	125.832779	CN
2036403	Jiupu	41.066669	122.949997	CN
2036418	Jishu	44.316669	126.800003	CN
2036427	Jinzhou	41.107780	121.141670	CN
2036434	Lianshan	40.764320	120.853271	CN
2036458	Jining	41.027500	113.105827	CN
2036519	Jidong	45.216671	131.083328	CN
2036536	Jiaohe	43.728611	127.344719	CN
2036595	Jalai Nur	49.450001	117.699997	CN
2036597	Jagdaqi	50.416672	124.116669	CN
2036619	Hushitai	41.932220	123.511391	CN
2036670	Hulan Ergi	47.204170	123.633331	CN
2036671	Hulan	45.983330	126.599998	CN
2036685	Huinan	42.622501	126.261391	CN
2036713	Huanren	41.264721	125.366669	CN
2036734	Huangnihe	43.558331	128.023895	CN
2036753	Huanan	46.216671	130.516663	CN
2036776	Huadian	42.963329	126.747780	CN
2036876	Honggang	46.466671	124.866669	CN
2036920	Hengshan	45.200001	130.916672	CN
2036933	Helong	42.539742	128.997223	CN
2036959	Heishan	41.689171	122.112778	CN
2037069	Hailun	47.450001	126.933327	CN
2037075	Hailin	44.583328	129.416672	CN
2037086	Haicheng	40.851582	122.747543	CN
2037222	Gongzhuling	43.500751	124.819794	CN
2037240	Gongchangling	41.116669	123.449997	CN
2037252	Genhe	50.783329	121.516670	CN
2037311	Gannan	47.914719	123.503059	CN
2037330	Fuyuan	48.363060	134.289169	CN
2037331	Fuyuan	46.433331	127.083328	CN
2037334	Fuyu	47.783329	124.449997	CN
2037335	Fuyu	45.183331	124.816673	CN
2037345	Fuxin	42.058891	121.745003	CN
2037355	Fushun	41.855831	123.923332	CN
2037375	Fujin	47.259998	132.032227	CN
2037391	Beichengqu	40.439442	113.153610	CN
2037393	Fengxiang	47.583328	130.833328	CN
2037411	Fengcheng	40.453609	124.071671	CN
2037485	Wulan	43.647499	111.976669	CN
2037494	Erdaojiang	41.776390	126.031937	CN
2037611	Dongning	44.062191	131.120743	CN
2037620	Dongling	41.814442	123.575829	CN
2037658	Dongfeng	42.640308	125.511757	CN
2037685	Didao	45.366669	130.800003	CN
2037712	Dehui	44.533329	125.699997	CN
2037799	Datong	40.093609	113.291389	CN
2037820	Dashitou	43.306671	128.511383	CN
2037913	Linghai	41.165279	121.366669	CN
2037930	Dalai	45.500000	124.300003	CN
2038080	Chengzihe	45.333328	131.066666	CN
2038087	Chengde	40.972500	117.936111	CN
2038118	Chaoyang	42.662231	126.026299	CN
2038158	Changling	44.265320	124.000450	CN
2038198	Chaihe	44.766670	129.699997	CN
2038274	Boli	45.766670	130.516663	CN
2038283	Binzhou	45.752811	127.479858	CN
2038342	Beipiao	41.791939	120.779167	CN
2038421	Bayan	46.083328	127.400002	CN
2038438	Baoshan	46.558609	131.424438	CN
2038446	Baoqing	46.331669	132.211105	CN
2038482	Bamiantong	44.933331	130.533325	CN
2038529	Baishishan	43.583328	127.566673	CN
2038541	Baiquan	47.583328	126.083328	CN
2038584	Baishan	41.943062	126.428612	CN
2038650	Anda	46.400002	125.316673	CN
2038665	Alihe	50.566669	123.716667	CN
2038679	Acheng	45.545448	126.977028	CN
7158935	dong hai dao	21.024481	110.396133	CN
7283386	Changshu City	31.646151	120.742210	CN
7290013	Shixing	24.948240	114.065720	CN
7303248	Jiashan	30.849180	120.925827	CN
7304020	Fenghuang	27.935570	109.599609	CN
7602670	Zhu Cheng City	35.995022	119.402588	CN
5341145	Cupertino	37.323002	-122.032181	US
1668399	Taichung	24.146900	120.683899	TW
6949678	Taitung City	22.758301	121.144402	TW
1665196	Douliu	23.709440	120.543327	TW
1665357	Yujing	23.124929	120.461380	TW
1668355	Tainan	22.990829	120.213333	TW
1668467	Daxi	24.883730	121.290428	TW
1670029	Banqiao	25.014271	121.467194	TW
1670310	Buli	23.966391	120.969521	TW
1671566	Nantou	23.915661	120.663872	TW
1672228	Ma-kung	23.565399	119.586273	TW
1672551	Lugu	23.746389	120.752502	TW
1673820	Kaohsiung	22.616261	120.313332	TW
1674199	Yilan	24.757000	121.752998	TW
1674504	Hualian	23.976940	121.604439	TW
1675151	Hsinchu	24.803610	120.968613	TW
1676242	Hengchun	22.004169	120.743889	TW
1678228	Keelung	25.128250	121.741898	TW
6696918	Taoyuan City	24.993679	121.296959	TW
7601921	Zhongxing New Village	23.959080	120.685158	TW
1819729	Hong Kong	22.285521	114.157692	HK
